"","SITE","SEASON","SAMPLING_PERIOD","SP","CAPTURES"
"1324",8,"Summer",1,"Vampyressa_pusilla",0
"1338",8,"Summer",2,"Vampyressa_pusilla",0
"1325",9,"Summer",1,"Vampyressa_pusilla",0
"1339",9,"Summer",2,"Vampyressa_pusilla",0
"1326",10,"Summer",1,"Vampyressa_pusilla",0
"1340",10,"Summer",2,"Vampyressa_pusilla",1
"1327",11,"Summer",1,"Vampyressa_pusilla",0
"1341",11,"Summer",2,"Vampyressa_pusilla",1
"1328",12,"Summer",1,"Vampyressa_pusilla",0
"1342",12,"Summer",2,"Vampyressa_pusilla",0
"1329",13,"Summer",1,"Vampyressa_pusilla",1
"1343",13,"Summer",2,"Vampyressa_pusilla",1
"1330",14,"Summer",1,"Vampyressa_pusilla",0
"1344",14,"Summer",2,"Vampyressa_pusilla",0
"561",1,"Winter",1,"Vampyressa_pusilla",0
"575",1,"Winter",2,"Vampyressa_pusilla",0
"562",2,"Winter",1,"Vampyressa_pusilla",0
"576",2,"Winter",2,"Vampyressa_pusilla",0
"563",3,"Winter",1,"Vampyressa_pusilla",NA
"577",3,"Winter",2,"Vampyressa_pusilla",NA
"564",4,"Winter",1,"Vampyressa_pusilla",0
"578",4,"Winter",2,"Vampyressa_pusilla",0
"565",5,"Winter",1,"Vampyressa_pusilla",0
"579",5,"Winter",2,"Vampyressa_pusilla",0
"566",6,"Winter",1,"Vampyressa_pusilla",NA
"580",6,"Winter",2,"Vampyressa_pusilla",NA
"567",7,"Winter",1,"Vampyressa_pusilla",0
"581",7,"Winter",2,"Vampyressa_pusilla",0
"568",8,"Winter",1,"Vampyressa_pusilla",0
"582",8,"Winter",2,"Vampyressa_pusilla",0
"569",9,"Winter",1,"Vampyressa_pusilla",0
"583",9,"Winter",2,"Vampyressa_pusilla",0
"570",10,"Winter",1,"Vampyressa_pusilla",NA
"584",10,"Winter",2,"Vampyressa_pusilla",NA
"571",11,"Winter",1,"Vampyressa_pusilla",0
"585",11,"Winter",2,"Vampyressa_pusilla",0
"572",12,"Winter",1,"Vampyressa_pusilla",0
"586",12,"Winter",2,"Vampyressa_pusilla",0
"573",13,"Winter",1,"Vampyressa_pusilla",0
"587",13,"Winter",2,"Vampyressa_pusilla",0
"574",14,"Winter",1,"Vampyressa_pusilla",0
"588",14,"Winter",2,"Vampyressa_pusilla",0
"1345",1,"Summer",1,"Tadarida_brasiliensis",NA
"1359",1,"Summer",2,"Tadarida_brasiliensis",NA
"1346",2,"Summer",1,"Tadarida_brasiliensis",NA
"1360",2,"Summer",2,"Tadarida_brasiliensis",NA
"1347",3,"Summer",1,"Tadarida_brasiliensis",NA
"1361",3,"Summer",2,"Tadarida_brasiliensis",NA
"1348",4,"Summer",1,"Tadarida_brasiliensis",NA
"1362",4,"Summer",2,"Tadarida_brasiliensis",NA
"1349",5,"Summer",1,"Tadarida_brasiliensis",NA
"1363",5,"Summer",2,"Tadarida_brasiliensis",NA
"1350",6,"Summer",1,"Tadarida_brasiliensis",NA
"1364",6,"Summer",2,"Tadarida_brasiliensis",NA
"1351",7,"Summer",1,"Tadarida_brasiliensis",NA
"1365",7,"Summer",2,"Tadarida_brasiliensis",NA
"1352",8,"Summer",1,"Tadarida_brasiliensis",NA
"1366",8,"Summer",2,"Tadarida_brasiliensis",NA
"1353",9,"Summer",1,"Tadarida_brasiliensis",NA
"1367",9,"Summer",2,"Tadarida_brasiliensis",NA
"1354",10,"Summer",1,"Tadarida_brasiliensis",NA
"1368",10,"Summer",2,"Tadarida_brasiliensis",NA
"1355",11,"Summer",1,"Tadarida_brasiliensis",NA
"1369",11,"Summer",2,"Tadarida_brasiliensis",NA
"1356",12,"Summer",1,"Tadarida_brasiliensis",NA
"1370",12,"Summer",2,"Tadarida_brasiliensis",NA
"1357",13,"Summer",1,"Tadarida_brasiliensis",NA
"1371",13,"Summer",2,"Tadarida_brasiliensis",NA
"1358",14,"Summer",1,"Tadarida_brasiliensis",NA
"1372",14,"Summer",2,"Tadarida_brasiliensis",NA
"589",1,"Winter",1,"Tadarida_brasiliensis",NA
"603",1,"Winter",2,"Tadarida_brasiliensis",NA
"590",2,"Winter",1,"Tadarida_brasiliensis",NA
"604",2,"Winter",2,"Tadarida_brasiliensis",NA
"591",3,"Winter",1,"Tadarida_brasiliensis",NA
"605",3,"Winter",2,"Tadarida_brasiliensis",NA
"592",4,"Winter",1,"Tadarida_brasiliensis",NA
"606",4,"Winter",2,"Tadarida_brasiliensis",NA
"593",5,"Winter",1,"Tadarida_brasiliensis",NA
"607",5,"Winter",2,"Tadarida_brasiliensis",NA
"594",6,"Winter",1,"Tadarida_brasiliensis",NA
"608",6,"Winter",2,"Tadarida_brasiliensis",NA
"595",7,"Winter",1,"Tadarida_brasiliensis",NA
"609",7,"Winter",2,"Tadarida_brasiliensis",NA
"596",8,"Winter",1,"Tadarida_brasiliensis",NA
"610",8,"Winter",2,"Tadarida_brasiliensis",NA
"597",9,"Winter",1,"Tadarida_brasiliensis",NA
"611",9,"Winter",2,"Tadarida_brasiliensis",NA
"598",10,"Winter",1,"Tadarida_brasiliensis",NA
"612",10,"Winter",2,"Tadarida_brasiliensis",NA
"599",11,"Winter",1,"Tadarida_brasiliensis",NA
"613",11,"Winter",2,"Tadarida_brasiliensis",NA
"600",12,"Winter",1,"Tadarida_brasiliensis",NA
"614",12,"Winter",2,"Tadarida_brasiliensis",NA
"601",13,"Winter",1,"Tadarida_brasiliensis",NA
"615",13,"Winter",2,"Tadarida_brasiliensis",NA
"602",14,"Winter",1,"Tadarida_brasiliensis",NA
"616",14,"Winter",2,"Tadarida_brasiliensis",NA
"1373",1,"Summer",1,"Eumops_spp",NA
"1387",1,"Summer",2,"Eumops_spp",NA
"1374",2,"Summer",1,"Eumops_spp",NA
"1388",2,"Summer",2,"Eumops_spp",NA
"1375",3,"Summer",1,"Eumops_spp",NA
"1389",3,"Summer",2,"Eumops_spp",NA
"1376",4,"Summer",1,"Eumops_spp",NA
"1390",4,"Summer",2,"Eumops_spp",NA
"1377",5,"Summer",1,"Eumops_spp",NA
"1391",5,"Summer",2,"Eumops_spp",NA
"1378",6,"Summer",1,"Eumops_spp",NA
"1392",6,"Summer",2,"Eumops_spp",NA
"1379",7,"Summer",1,"Eumops_spp",NA
"1393",7,"Summer",2,"Eumops_spp",NA
"1380",8,"Summer",1,"Eumops_spp",NA
"1394",8,"Summer",2,"Eumops_spp",NA
"1381",9,"Summer",1,"Eumops_spp",NA
"1395",9,"Summer",2,"Eumops_spp",NA
"1382",10,"Summer",1,"Eumops_spp",NA
"1396",10,"Summer",2,"Eumops_spp",NA
"1383",11,"Summer",1,"Eumops_spp",NA
"1397",11,"Summer",2,"Eumops_spp",NA
"1384",12,"Summer",1,"Eumops_spp",NA
"1398",12,"Summer",2,"Eumops_spp",NA
"1385",13,"Summer",1,"Eumops_spp",NA
"1399",13,"Summer",2,"Eumops_spp",NA
"1386",14,"Summer",1,"Eumops_spp",NA
"1400",14,"Summer",2,"Eumops_spp",NA
"617",1,"Winter",1,"Eumops_spp",NA
"631",1,"Winter",2,"Eumops_spp",NA
"618",2,"Winter",1,"Eumops_spp",NA
"632",2,"Winter",2,"Eumops_spp",NA
"619",3,"Winter",1,"Eumops_spp",NA
"633",3,"Winter",2,"Eumops_spp",NA
"620",4,"Winter",1,"Eumops_spp",NA
"634",4,"Winter",2,"Eumops_spp",NA
"621",5,"Winter",1,"Eumops_spp",NA
"635",5,"Winter",2,"Eumops_spp",NA
"622",6,"Winter",1,"Eumops_spp",NA
"636",6,"Winter",2,"Eumops_spp",NA
"623",7,"Winter",1,"Eumops_spp",NA
"637",7,"Winter",2,"Eumops_spp",NA
"624",8,"Winter",1,"Eumops_spp",NA
"638",8,"Winter",2,"Eumops_spp",NA
"625",9,"Winter",1,"Eumops_spp",NA
"639",9,"Winter",2,"Eumops_spp",NA
"626",10,"Winter",1,"Eumops_spp",NA
"640",10,"Winter",2,"Eumops_spp",NA
"627",11,"Winter",1,"Eumops_spp",NA
"641",11,"Winter",2,"Eumops_spp",NA
"628",12,"Winter",1,"Eumops_spp",NA
"642",12,"Winter",2,"Eumops_spp",NA
"629",13,"Winter",1,"Eumops_spp",NA
"643",13,"Winter",2,"Eumops_spp",NA
"630",14,"Winter",1,"Eumops_spp",NA
"644",14,"Winter",2,"Eumops_spp",NA
"1401",1,"Summer",1,"Molossus_rufus",NA
"1415",1,"Summer",2,"Molossus_rufus",NA
"1402",2,"Summer",1,"Molossus_rufus",NA
"1416",2,"Summer",2,"Molossus_rufus",NA
"1403",3,"Summer",1,"Molossus_rufus",NA
"1417",3,"Summer",2,"Molossus_rufus",NA
"1404",4,"Summer",1,"Molossus_rufus",NA
"1418",4,"Summer",2,"Molossus_rufus",NA
"1405",5,"Summer",1,"Molossus_rufus",NA
"1419",5,"Summer",2,"Molossus_rufus",NA
"1406",6,"Summer",1,"Molossus_rufus",NA
"1420",6,"Summer",2,"Molossus_rufus",NA
"1407",7,"Summer",1,"Molossus_rufus",NA
"1421",7,"Summer",2,"Molossus_rufus",NA
"1408",8,"Summer",1,"Molossus_rufus",NA
"1422",8,"Summer",2,"Molossus_rufus",NA
"1409",9,"Summer",1,"Molossus_rufus",NA
"1423",9,"Summer",2,"Molossus_rufus",NA
"1410",10,"Summer",1,"Molossus_rufus",NA
"1424",10,"Summer",2,"Molossus_rufus",NA
"1411",11,"Summer",1,"Molossus_rufus",NA
"1425",11,"Summer",2,"Molossus_rufus",NA
"1412",12,"Summer",1,"Molossus_rufus",NA
"1426",12,"Summer",2,"Molossus_rufus",NA
"1413",13,"Summer",1,"Molossus_rufus",NA
"1427",13,"Summer",2,"Molossus_rufus",NA
"1414",14,"Summer",1,"Molossus_rufus",NA
"1428",14,"Summer",2,"Molossus_rufus",NA
"645",1,"Winter",1,"Molossus_rufus",NA
"659",1,"Winter",2,"Molossus_rufus",NA
"646",2,"Winter",1,"Molossus_rufus",NA
"660",2,"Winter",2,"Molossus_rufus",NA
"647",3,"Winter",1,"Molossus_rufus",NA
"661",3,"Winter",2,"Molossus_rufus",NA
"648",4,"Winter",1,"Molossus_rufus",NA
"662",4,"Winter",2,"Molossus_rufus",NA
"649",5,"Winter",1,"Molossus_rufus",NA
"663",5,"Winter",2,"Molossus_rufus",NA
"650",6,"Winter",1,"Molossus_rufus",NA
"664",6,"Winter",2,"Molossus_rufus",NA
"651",7,"Winter",1,"Molossus_rufus",NA
"665",7,"Winter",2,"Molossus_rufus",NA
"652",8,"Winter",1,"Molossus_rufus",NA
"666",8,"Winter",2,"Molossus_rufus",NA
"653",9,"Winter",1,"Molossus_rufus",NA
"667",9,"Winter",2,"Molossus_rufus",NA
"654",10,"Winter",1,"Molossus_rufus",NA
"668",10,"Winter",2,"Molossus_rufus",NA
"655",11,"Winter",1,"Molossus_rufus",NA
"669",11,"Winter",2,"Molossus_rufus",NA
"656",12,"Winter",1,"Molossus_rufus",NA
"670",12,"Winter",2,"Molossus_rufus",NA
"657",13,"Winter",1,"Molossus_rufus",NA
"671",13,"Winter",2,"Molossus_rufus",NA
"658",14,"Winter",1,"Molossus_rufus",NA
"672",14,"Winter",2,"Molossus_rufus",NA
"1429",1,"Summer",1,"Promops_centralis",NA
"1443",1,"Summer",2,"Promops_centralis",NA
"1430",2,"Summer",1,"Promops_centralis",NA
"1444",2,"Summer",2,"Promops_centralis",NA
"1431",3,"Summer",1,"Promops_centralis",NA
"1445",3,"Summer",2,"Promops_centralis",NA
"1432",4,"Summer",1,"Promops_centralis",NA
"1446",4,"Summer",2,"Promops_centralis",NA
"1433",5,"Summer",1,"Promops_centralis",NA
"1447",5,"Summer",2,"Promops_centralis",NA
"1434",6,"Summer",1,"Promops_centralis",NA
"1448",6,"Summer",2,"Promops_centralis",NA
"1435",7,"Summer",1,"Promops_centralis",NA
"1449",7,"Summer",2,"Promops_centralis",NA
"1436",8,"Summer",1,"Promops_centralis",NA
"1450",8,"Summer",2,"Promops_centralis",NA
"1437",9,"Summer",1,"Promops_centralis",NA
"1451",9,"Summer",2,"Promops_centralis",NA
"1438",10,"Summer",1,"Promops_centralis",NA
"1452",10,"Summer",2,"Promops_centralis",NA
"1439",11,"Summer",1,"Promops_centralis",NA
"1453",11,"Summer",2,"Promops_centralis",NA
"1440",12,"Summer",1,"Promops_centralis",NA
"1454",12,"Summer",2,"Promops_centralis",NA
"1441",13,"Summer",1,"Promops_centralis",NA
"1455",13,"Summer",2,"Promops_centralis",NA
"1442",14,"Summer",1,"Promops_centralis",NA
"1456",14,"Summer",2,"Promops_centralis",NA
"673",1,"Winter",1,"Promops_centralis",NA
"687",1,"Winter",2,"Promops_centralis",NA
"674",2,"Winter",1,"Promops_centralis",NA
"688",2,"Winter",2,"Promops_centralis",NA
"675",3,"Winter",1,"Promops_centralis",NA
"689",3,"Winter",2,"Promops_centralis",NA
"676",4,"Winter",1,"Promops_centralis",NA
"690",4,"Winter",2,"Promops_centralis",NA
"677",5,"Winter",1,"Promops_centralis",NA
"691",5,"Winter",2,"Promops_centralis",NA
"678",6,"Winter",1,"Promops_centralis",NA
"692",6,"Winter",2,"Promops_centralis",NA
"679",7,"Winter",1,"Promops_centralis",NA
"693",7,"Winter",2,"Promops_centralis",NA
"680",8,"Winter",1,"Promops_centralis",NA
"694",8,"Winter",2,"Promops_centralis",NA
"681",9,"Winter",1,"Promops_centralis",NA
"695",9,"Winter",2,"Promops_centralis",NA
"682",10,"Winter",1,"Promops_centralis",NA
"696",10,"Winter",2,"Promops_centralis",NA
"683",11,"Winter",1,"Promops_centralis",NA
"697",11,"Winter",2,"Promops_centralis",NA
"684",12,"Winter",1,"Promops_centralis",NA
"698",12,"Winter",2,"Promops_centralis",NA
"685",13,"Winter",1,"Promops_centralis",NA
"699",13,"Winter",2,"Promops_centralis",NA
"686",14,"Winter",1,"Promops_centralis",NA
"700",14,"Winter",2,"Promops_centralis",NA
"1457",1,"Summer",1,"Lasiurus_spp",NA
"1471",1,"Summer",2,"Lasiurus_spp",NA
"1458",2,"Summer",1,"Lasiurus_spp",NA
"1472",2,"Summer",2,"Lasiurus_spp",NA
"1459",3,"Summer",1,"Lasiurus_spp",NA
"1473",3,"Summer",2,"Lasiurus_spp",NA
"1460",4,"Summer",1,"Lasiurus_spp",NA
"1474",4,"Summer",2,"Lasiurus_spp",NA
"1461",5,"Summer",1,"Lasiurus_spp",NA
"1475",5,"Summer",2,"Lasiurus_spp",NA
"1462",6,"Summer",1,"Lasiurus_spp",NA
"1476",6,"Summer",2,"Lasiurus_spp",NA
"1463",7,"Summer",1,"Lasiurus_spp",NA
"1477",7,"Summer",2,"Lasiurus_spp",NA
"1464",8,"Summer",1,"Lasiurus_spp",NA
"1478",8,"Summer",2,"Lasiurus_spp",NA
"1465",9,"Summer",1,"Lasiurus_spp",NA
"1479",9,"Summer",2,"Lasiurus_spp",NA
"1466",10,"Summer",1,"Lasiurus_spp",NA
"1480",10,"Summer",2,"Lasiurus_spp",NA
"1467",11,"Summer",1,"Lasiurus_spp",NA
"1481",11,"Summer",2,"Lasiurus_spp",NA
"1468",12,"Summer",1,"Lasiurus_spp",NA
"1482",12,"Summer",2,"Lasiurus_spp",NA
"1469",13,"Summer",1,"Lasiurus_spp",NA
"1483",13,"Summer",2,"Lasiurus_spp",NA
"1470",14,"Summer",1,"Lasiurus_spp",NA
"1484",14,"Summer",2,"Lasiurus_spp",NA
"701",1,"Winter",1,"Lasiurus_spp",NA
"715",1,"Winter",2,"Lasiurus_spp",NA
"702",2,"Winter",1,"Lasiurus_spp",NA
"716",2,"Winter",2,"Lasiurus_spp",NA
"703",3,"Winter",1,"Lasiurus_spp",NA
"717",3,"Winter",2,"Lasiurus_spp",NA
"704",4,"Winter",1,"Lasiurus_spp",NA
"718",4,"Winter",2,"Lasiurus_spp",NA
"705",5,"Winter",1,"Lasiurus_spp",NA
"719",5,"Winter",2,"Lasiurus_spp",NA
"706",6,"Winter",1,"Lasiurus_spp",NA
"720",6,"Winter",2,"Lasiurus_spp",NA
"707",7,"Winter",1,"Lasiurus_spp",NA
"721",7,"Winter",2,"Lasiurus_spp",NA
"708",8,"Winter",1,"Lasiurus_spp",NA
"722",8,"Winter",2,"Lasiurus_spp",NA
"709",9,"Winter",1,"Lasiurus_spp",NA
"723",9,"Winter",2,"Lasiurus_spp",NA
"710",10,"Winter",1,"Lasiurus_spp",NA
"724",10,"Winter",2,"Lasiurus_spp",NA
"711",11,"Winter",1,"Lasiurus_spp",NA
"725",11,"Winter",2,"Lasiurus_spp",NA
"712",12,"Winter",1,"Lasiurus_spp",NA
"726",12,"Winter",2,"Lasiurus_spp",NA
"713",13,"Winter",1,"Lasiurus_spp",NA
"727",13,"Winter",2,"Lasiurus_spp",NA
"714",14,"Winter",1,"Lasiurus_spp",NA
"728",14,"Winter",2,"Lasiurus_spp",NA
"1485",1,"Summer",1,"Lasiurus_blossevillii",NA
"1499",1,"Summer",2,"Lasiurus_blossevillii",NA
"1486",2,"Summer",1,"Lasiurus_blossevillii",NA
"1500",2,"Summer",2,"Lasiurus_blossevillii",NA
"1487",3,"Summer",1,"Lasiurus_blossevillii",NA
"1501",3,"Summer",2,"Lasiurus_blossevillii",NA
"1488",4,"Summer",1,"Lasiurus_blossevillii",NA
"1502",4,"Summer",2,"Lasiurus_blossevillii",NA
"1489",5,"Summer",1,"Lasiurus_blossevillii",NA
"1503",5,"Summer",2,"Lasiurus_blossevillii",NA
"1490",6,"Summer",1,"Lasiurus_blossevillii",NA
"1504",6,"Summer",2,"Lasiurus_blossevillii",NA
"1491",7,"Summer",1,"Lasiurus_blossevillii",NA
"1505",7,"Summer",2,"Lasiurus_blossevillii",NA
"1492",8,"Summer",1,"Lasiurus_blossevillii",NA
"1506",8,"Summer",2,"Lasiurus_blossevillii",NA
"1493",9,"Summer",1,"Lasiurus_blossevillii",NA
"1507",9,"Summer",2,"Lasiurus_blossevillii",NA
"1494",10,"Summer",1,"Lasiurus_blossevillii",NA
"1508",10,"Summer",2,"Lasiurus_blossevillii",NA
"1495",11,"Summer",1,"Lasiurus_blossevillii",NA
"1509",11,"Summer",2,"Lasiurus_blossevillii",NA
"1496",12,"Summer",1,"Lasiurus_blossevillii",NA
"1510",12,"Summer",2,"Lasiurus_blossevillii",NA
"1497",13,"Summer",1,"Lasiurus_blossevillii",NA
"1511",13,"Summer",2,"Lasiurus_blossevillii",NA
"1498",14,"Summer",1,"Lasiurus_blossevillii",NA
"1512",14,"Summer",2,"Lasiurus_blossevillii",NA
"729",1,"Winter",1,"Lasiurus_blossevillii",NA
"743",1,"Winter",2,"Lasiurus_blossevillii",NA
"730",2,"Winter",1,"Lasiurus_blossevillii",NA
"744",2,"Winter",2,"Lasiurus_blossevillii",NA
"731",3,"Winter",1,"Lasiurus_blossevillii",NA
"745",3,"Winter",2,"Lasiurus_blossevillii",NA
"732",4,"Winter",1,"Lasiurus_blossevillii",NA
"746",4,"Winter",2,"Lasiurus_blossevillii",NA
"733",5,"Winter",1,"Lasiurus_blossevillii",NA
"747",5,"Winter",2,"Lasiurus_blossevillii",NA
"734",6,"Winter",1,"Lasiurus_blossevillii",NA
"748",6,"Winter",2,"Lasiurus_blossevillii",NA
"735",7,"Winter",1,"Lasiurus_blossevillii",NA
"749",7,"Winter",2,"Lasiurus_blossevillii",NA
"736",8,"Winter",1,"Lasiurus_blossevillii",NA
"750",8,"Winter",2,"Lasiurus_blossevillii",NA
"737",9,"Winter",1,"Lasiurus_blossevillii",NA
"751",9,"Winter",2,"Lasiurus_blossevillii",NA
"738",10,"Winter",1,"Lasiurus_blossevillii",NA
"752",10,"Winter",2,"Lasiurus_blossevillii",NA
"739",11,"Winter",1,"Lasiurus_blossevillii",NA
"753",11,"Winter",2,"Lasiurus_blossevillii",NA
"740",12,"Winter",1,"Lasiurus_blossevillii",NA
"754",12,"Winter",2,"Lasiurus_blossevillii",NA
"741",13,"Winter",1,"Lasiurus_blossevillii",NA
"755",13,"Winter",2,"Lasiurus_blossevillii",NA
"742",14,"Winter",1,"Lasiurus_blossevillii",NA
"756",14,"Winter",2,"Lasiurus_blossevillii",NA
